unique_id	bin_type	num_genomes	SNV	SAAV	majority_allele_freq_SNV	majority_allele_freq_SAAV
7231	Main_Core	20	0	0	nan	nan
7232	Main_Core	20	4	1	0.589942226891	0.6875
7233	Main_Core	20	0	0	nan	nan
7234	Main_Core	20	9	1	0.701560887513	0.625
7235	Main_Core	20	10	2	0.655284445087	0.453846153846
7236	Main_Core	20	8	1	0.752064435467	0.923076923077
7237	Main_Core	20	3	1	0.607264957265	0.583333333333
7238	Main_Core	20	9	3	0.799756245952	0.77408235897
7239	Main_Core	20	18	4	0.839534821098	0.595902804092
7240	Main_Core	20	9	7	0.752328463113	0.68042972509
7241	Main_Core	20	3	1	0.75349337753	0.873226544622
7242	Main_Core	20	1	1	0.619047619048	0.380952380952
7243	Main_Core	20	16	4	0.847413260495	0.838180567283
7244	Main_Core	20	3	1	0.809359813412	0.94799270073
7245	Main_Core	20	48	16	0.843286390578	0.765503884331
7246	Main_Core	20	9	2	0.73372404594	0.842604433078
7247	Main_Core	20	7	2	0.731740651085	0.847005323869
7248	Main_Core	19	0	0	nan	nan
7249	Main_Core	19	2	1	0.672727272727	0.545454545455
7250	Main_Core	19	2	0	0.564393939394	nan
7251	Main_Core	19	0	0	nan	nan
7252	Main_Core	19	5	1	0.590649350649	0.571428571429
7253	Main_Core	19	0	0	nan	nan
7254	Main_Core	19	0	0	nan	nan
7255	Main_Core	19	0	0	nan	nan
7256	Main_Core	19	0	0	nan	nan
7257	Main_Core	19	4	0	0.604326923077	nan
7258	Main_Core	19	11	0	0.667273154207	nan
7259	Main_Core	19	5	2	0.726012223071	0.739495798319
7260	Main_Core	19	0	0	nan	nan
7261	Main_Core	19	14	2	0.808756287536	0.487567567568
7262	Main_Core	19	4	2	0.673696050424	0.472621048824
7263	Main_Core	19	1	0	0.75	nan
7264	Main_Core	19	11	3	0.814181541492	0.766100242753
7265	Main_Core	19	4	2	0.647185111231	0.554821149276
7266	Main_Core	19	39	11	0.824507469652	0.800856819566
7267	Main_Core	19	14	1	0.811393858834	0.920353982301
7268	Main_Core	19	13	3	0.812061241878	0.829141640118
7269	Main_Core	21	0	0	nan	nan
7270	Main_Core	21	1	0	0.545454545455	nan
7271	Main_Core	21	5	0	0.641626984127	nan
7272	Main_Core	21	4	1	0.560096153846	0.4375
7273	Main_Core	21	0	0	nan	nan
7274	Main_Core	21	2	0	0.625816993464	nan
7275	Main_Core	21	9	1	0.620202020202	0.636363636364
7276	Main_Core	21	0	0	nan	nan
7277	Main_Core	21	1	0	0.52	nan
7278	Main_Core	21	3	1	0.68354978355	0.636363636364
7279	Main_Core	21	1	0	0.6	nan
7280	Main_Core	21	5	1	0.768374269006	0.947368421053
7281	Main_Core	21	4	2	0.668115942029	0.729565217391
7282	Main_Core	21	17	8	0.761480695364	0.713293647784
7283	Main_Core	21	10	2	0.680639418328	0.734042553191
7284	Main_Core	21	4	3	0.703815464965	0.74282968701
7285	Main_Core	21	6	2	0.608425727466	0.738390092879
7286	Main_Core	21	1	1	0.771084337349	0.225609756098
7287	Main_Core	21	4	3	0.749150512302	0.804933696089
7288	Main_Core	21	0	0	nan	nan
7289	Main_Core	21	12	4	0.797442122896	0.657235519925
7290	Main_Core	21	0	0	nan	nan
7291	Main_Core	21	0	0	nan	nan
7292	Main_Core	21	3	1	0.589947089947	0.944444444444
7293	Main_Core	21	0	0	nan	nan
7294	Main_Core	21	0	0	nan	nan
7295	Main_Core	21	10	3	0.625174825175	0.642857142857
7296	Main_Core	21	0	0	nan	nan
7297	Main_Core	21	0	0	nan	nan
7298	Main_Core	21	4	1	0.619336545807	0.538461538462
7299	Main_Core	21	0	0	nan	nan
7300	Main_Core	21	5	0	0.638360902256	nan
7301	Main_Core	21	0	0	nan	nan
7302	Main_Core	21	6	4	0.908427984747	0.492650408843
7303	Main_Core	21	1	0	0.555555555556	nan
7304	Main_Core	21	2	0	0.808871541873	nan
7305	Main_Core	21	4	0	0.63740245262	nan
7306	Main_Core	21	1	0	0.798245614035	nan
7307	Main_Core	21	2	0	0.811628712871	nan
7308	Main_Core	21	15	5	0.755162744343	0.644939658774
7309	Main_Core	21	12	6	0.821085948449	0.800269422921
7310	Main_Core	21	6	1	0.754913102027	0.890625
7311	Main_Core	21	0	0	nan	nan
7312	Main_Core	21	4	1	0.684695512821	0.692307692308
7313	Main_Core	21	29	3	0.632101116086	0.836797877046
7314	Main_Core	21	2	0	0.722943722944	nan
7315	Main_Core	21	7	0	0.682234432234	nan
7316	Main_Core	21	19	3	0.692134562882	0.786868686869
7317	Main_Core	21	0	0	nan	nan
7318	Main_Core	21	18	0	0.698029068795	nan
7319	Main_Core	21	6	0	0.622306166056	nan
7320	Main_Core	21	8	1	0.614335664336	0.7
7321	Main_Core	21	18	5	0.611133172942	0.615288998358
7322	Main_Core	21	5	1	0.710441176471	0.8
7323	Main_Core	21	17	6	0.780926504809	0.759789017125
7324	Main_Core	21	26	5	0.768352731005	0.763277198991
7325	Main_Core	21	5	2	0.843001497223	0.777989316127
7326	Main_Core	21	0	0	nan	nan
7327	Main_Core	21	33	9	0.771703661238	0.772742580452
7328	Main_Core	21	5	2	0.826588349963	0.813120687083
7329	Main_Core	21	28	8	0.811886748646	0.611447219195
7330	Main_Core	21	48	7	0.805514010629	0.706813410825
7331	Main_Core	21	0	0	nan	nan
7332	Main_Core	20	0	0	nan	nan
7333	Main_Core	20	4	1	0.601762820513	0.615384615385
7334	Main_Core	20	0	0	nan	nan
7335	Main_Core	20	0	0	nan	nan
7336	Main_Core	20	19	5	0.707655329383	0.758597902098
7337	Main_Core	20	0	0	nan	nan
7338	Main_Core	20	8	3	0.69715303251	0.572463768116
7339	Main_Core	20	19	6	0.61972895096	0.50462962963
7340	Main_Core	20	0	0	nan	nan
7341	Main_Core	20	12	2	0.665090566019	0.625541125541
7342	Main_Core	20	7	1	0.595906599666	0.473684210526
7343	Main_Core	20	29	4	0.718413359667	0.736680558863
7344	Main_Core	20	48	9	0.801806722555	0.663963570543
7345	Main_Core	20	1	1	0.692662667282	0.6904315197
7346	Main_Core	20	12	3	0.630977818478	0.561904761905
7347	Main_Core	20	18	4	0.904530988252	0.921018309621
7348	Main_Core	20	3	3	0.793427785668	0.792033577664
7349	Main_Core	20	24	7	0.828811183366	0.859979412508
7350	Main_Core	20	55	16	0.834652819861	0.749126017267
7351	Main_Core	20	23	8	0.830914835611	0.886501167387
7352	Main_Core	20	11	4	0.765154255814	0.713683168097
7353	Main_Core	20	4	2	0.617329545455	0.571022727273
7354	Main_Core	20	0	0	nan	nan
7355	Main_Core	20	0	0	nan	nan
7356	Main_Core	20	4	1	0.61891025641	0.0833333333333
7357	Main_Core	20	2	0	0.638888888889	nan
7358	Main_Core	20	0	0	nan	nan
7359	Main_Core	20	0	0	nan	nan
7360	Main_Core	20	7	1	0.650174335468	0.6
7361	Main_Core	20	0	0	nan	nan
7362	Main_Core	20	15	0	0.750482019218	nan
7363	Main_Core	20	5	0	0.662049062049	nan
7364	Main_Core	20	5	3	0.850704875053	0.850979087298
7365	Main_Core	20	12	2	0.822401651552	0.532432432432
7366	Main_Core	20	4	2	0.79597728016	0.927832117877
7367	Main_Core	20	7	4	0.696334506343	0.674790236461
7368	Main_Core	20	31	6	0.730078690743	0.795545785674
7369	Main_Core	20	4	1	0.806862716674	0.862527716186
7370	Main_Core	20	33	6	0.827723570417	0.514778758592
7371	Main_Core	20	30	6	0.790476816212	0.774987385566
7372	Main_Core	20	0	0	nan	nan
7373	Main_Core	20	0	0	nan	nan
7374	Main_Core	20	0	0	nan	nan
7375	Main_Core	20	2	0	0.777777777778	nan
7376	Main_Core	20	14	3	0.64646186778	0.590909090909
7377	Main_Core	20	0	0	nan	nan
7378	Main_Core	20	1	0	0.545454545455	nan
7379	Main_Core	20	1	0	0.636363636364	nan
7380	Main_Core	20	0	0	nan	nan
7381	Main_Core	20	3	1	0.65990847169	0.518518518519
7382	Main_Core	20	1	1	0.75	0.75
7383	Main_Core	20	0	0	nan	nan
7384	Main_Core	20	0	0	nan	nan
7385	Main_Core	20	1	0	0.545454545455	nan
7386	Main_Core	20	4	1	0.897582532028	0.928571428571
7387	Main_Core	20	20	9	0.812322512584	0.657253304408
7388	Main_Core	20	1	0	0.566265060241	nan
7389	Main_Core	20	3	1	0.777777777778	0.851851851852
7390	Main_Core	20	3	0	0.60840710818	nan
7391	Main_Core	20	1	0	0.556021569802	nan
7392	Main_Core	20	23	6	0.850532526322	0.858262264744
7393	Main_Core	20	5	0	0.739711758966	nan
7394	Main_Core	20	3	2	0.845296311172	0.888823587637
7395	Main_Core	21	0	0	nan	nan
7396	Main_Core	21	1	1	0.6	0.4
7397	Main_Core	21	6	1	0.606818181818	0.545454545455
7398	Main_Core	21	4	1	0.597888222888	0.764705882353
7399	Main_Core	21	1	0	0.545454545455	nan
7400	Main_Core	21	2	0	0.547916666667	nan
7401	Main_Core	21	0	0	nan	nan
7402	Main_Core	21	2	1	0.799019607843	0.764705882353
7403	Main_Core	21	3	0	0.570015948963	nan
7404	Main_Core	21	0	0	nan	nan
7405	Main_Core	21	10	3	0.708678629034	0.689457070707
7406	Main_Core	21	0	0	nan	nan
7407	Main_Core	21	19	6	0.759323795237	0.687074398825
7408	Main_Core	21	17	3	0.70965585294	0.794973544974
7409	Main_Core	21	1	1	0.817486338798	0.818181818182
7410	Main_Core	21	0	0	nan	nan
7411	Main_Core	21	12	3	0.868644480367	0.635710614381
7412	Main_Core	21	2	2	0.874758211055	0.872621400787
7413	Main_Core	21	21	7	0.837705339526	0.547043762487
7414	Main_Core	21	7	2	0.752012338899	0.45635494082
7415	Main_Core	21	4	2	0.866875605879	0.840274399144
7416	Main_Core	19	0	0	nan	nan
7417	Main_Core	19	1	0	0.666666666667	nan
7418	Main_Core	19	13	3	0.643629007335	0.795687972159
7419	Main_Core	19	6	0	0.622838272838	nan
7420	Main_Core	19	2	1	0.665178571429	0.642857142857
7421	Main_Core	19	1	0	0.733333333333	nan
7422	Main_Core	19	0	0	nan	nan
7423	Main_Core	19	6	0	0.600082000043	nan
7424	Main_Core	19	0	0	nan	nan
7425	Main_Core	19	0	0	nan	nan
7426	Main_Core	19	28	13	0.700649727137	0.644243980906
7427	Main_Core	19	41	13	0.777372907351	0.716199831146
7428	Main_Core	19	2	0	0.819224544209	nan
7429	Main_Core	19	1	0	0.7	nan
7430	Main_Core	19	3	0	0.646825396825	nan
7431	Main_Core	19	11	2	0.81137363636	0.846191233651
7432	Main_Core	19	3	1	0.840540525672	0.904761904762
7433	Main_Core	19	0	0	nan	nan
7434	Main_Core	19	0	0	nan	nan
7435	Main_Core	19	25	6	0.820719589925	0.748861527632
7436	Main_Core	19	12	2	0.819559195034	0.491590312729
7437	Main_Core	21	0	0	nan	nan
7438	Main_Core	21	0	0	nan	nan
7439	Main_Core	21	4	0	0.802380952381	nan
7440	Main_Core	21	0	0	nan	nan
7441	Main_Core	21	0	0	nan	nan
7442	Main_Core	21	5	0	0.742072829132	nan
7443	Main_Core	21	0	0	nan	nan
7444	Main_Core	21	2	1	0.535714285714	0.571428571429
7445	Main_Core	21	0	0	nan	nan
7446	Main_Core	21	0	0	nan	nan
7447	Main_Core	21	2	0	0.550420168067	nan
7448	Main_Core	21	2	1	0.751879699248	0.714285714286
7449	Main_Core	21	0	0	nan	nan
7450	Main_Core	21	3	0	0.83148267009	nan
7451	Main_Core	21	0	0	nan	nan
7452	Main_Core	21	0	0	nan	nan
7453	Main_Core	21	0	0	nan	nan
7454	Main_Core	21	0	0	nan	nan
7455	Main_Core	21	6	1	0.771165820093	0.537634408602
7456	Main_Core	21	4	0	0.821652013482	nan
7457	Main_Core	21	3	1	0.796590532936	0.710526315789
7458	Main_Core	21	0	0	nan	nan
7459	Main_Core	21	0	0	nan	nan
7460	Main_Core	21	2	2	0.626373626374	0.403846153846
7461	Main_Core	21	0	0	nan	nan
7462	Main_Core	21	0	0	nan	nan
7463	Main_Core	21	0	0	nan	nan
7464	Main_Core	21	1	1	0.714285714286	0.285714285714
7465	Main_Core	21	0	0	nan	nan
7466	Main_Core	21	2	0	0.764254385965	nan
7467	Main_Core	21	0	0	nan	nan
7468	Main_Core	21	0	0	nan	nan
7469	Main_Core	21	2	2	0.68125	0.670138888889
7470	Main_Core	21	3	2	0.827158704883	0.81038647343
7471	Main_Core	21	9	1	0.769702441263	0.64
7472	Main_Core	21	0	0	nan	nan
7473	Main_Core	21	1	0	0.555555555556	nan
7474	Main_Core	21	2	1	0.864808554132	0.915032679739
7475	Main_Core	21	0	0	nan	nan
7476	Main_Core	21	7	1	0.715627156539	0.755813953488
7477	Main_Core	21	6	1	0.808146914981	0.921052631579
7478	Main_Core	21	2	0	0.75808772337	nan
7479	Main_Core	20	0	0	nan	nan
7480	Main_Core	20	0	0	nan	nan
7481	Main_Core	20	3	0	0.573232323232	nan
7482	Main_Core	20	0	0	nan	nan
7483	Main_Core	20	1	0	0.5	nan
7484	Main_Core	20	0	0	nan	nan
7485	Main_Core	20	0	0	nan	nan
7486	Main_Core	20	2	1	0.725529100529	0.814814814815
7487	Main_Core	20	3	1	0.634032634033	0.727272727273
7488	Main_Core	20	1	1	0.583333333333	0.583333333333
7489	Main_Core	20	12	2	0.705277109785	0.742562929062
7490	Main_Core	20	7	2	0.858537117779	0.501983777112
7491	Main_Core	20	12	3	0.796878503281	0.852574326259
7492	Main_Core	20	4	4	0.821150191989	0.60034607982
7493	Main_Core	20	3	2	0.726984126984	0.438095238095
7494	Main_Core	20	12	4	0.749530037165	0.723938507567
7495	Main_Core	20	3	3	0.80165475516	0.800169118461
7496	Main_Core	20	0	0	nan	nan
7497	Main_Core	20	30	16	0.849751637217	0.761133279144
7498	Main_Core	20	21	5	0.808610058078	0.679672509955
7499	Main_Core	20	9	0	0.708072995882	nan
7500	Main_Core	21	0	0	nan	nan
7501	Main_Core	21	16	3	0.631694408533	0.705555555556
7502	Main_Core	21	6	1	0.640237757885	0.642857142857
7503	Main_Core	21	0	0	nan	nan
7504	Main_Core	21	6	1	0.607631461676	0.6875
7505	Main_Core	21	1	1	0.5	0.5
7506	Main_Core	21	0	0	nan	nan
7507	Main_Core	21	3	1	0.767425810904	0.826086956522
7508	Main_Core	21	4	0	0.61626984127	nan
7509	Main_Core	21	2	0	0.618181818182	nan
7510	Main_Core	21	8	3	0.634949352548	0.705392156863
7511	Main_Core	21	0	0	nan	nan
7512	Main_Core	21	18	3	0.864854520483	0.879071312246
7513	Main_Core	21	4	0	0.853080281349	nan
7514	Main_Core	21	1	0	0.725203252033	nan
7515	Main_Core	21	7	3	0.647015562078	0.614055080722
7516	Main_Core	21	14	2	0.845760102148	0.916427752294
7517	Main_Core	21	1	0	0.756703078451	nan
7518	Main_Core	21	47	22	0.826383081274	0.824320904274
7519	Main_Core	21	15	5	0.780388626908	0.784207906227
7520	Main_Core	21	9	3	0.836248995837	0.492463198225
7521	Main_Core	19	3	1	0.67091503268	0.733333333333
7522	Main_Core	19	0	0	nan	nan
7523	Main_Core	19	0	0	nan	nan
7524	Main_Core	19	0	0	nan	nan
7525	Main_Core	19	0	0	nan	nan
7526	Main_Core	19	7	4	0.757020224358	0.750773993808
7527	Main_Core	19	0	0	nan	nan
7528	Main_Core	19	0	0	nan	nan
7529	Main_Core	19	0	0	nan	nan
7530	Main_Core	19	7	0	0.591462039361	nan
7531	Main_Core	19	5	1	0.566666666667	0.928571428571
7532	Main_Core	19	0	0	nan	nan
7533	Main_Core	19	18	6	0.80311364074	0.642645237403
7534	Main_Core	19	21	7	0.799716045981	0.71233906969
7535	Main_Core	19	3	1	0.860928100012	0.894050529747
7536	Main_Core	19	7	1	0.684900020614	0.782608695652
7537	Main_Core	19	15	7	0.748111603718	0.720628640703
7538	Main_Core	19	3	1	0.843659125533	0.856640281442
7539	Main_Core	19	42	16	0.830563734423	0.787086151592
7540	Main_Core	19	14	6	0.780722568237	0.5556762746
7541	Main_Core	19	6	1	0.863995206053	0.871794871795
7542	Main_Core	21	0	0	nan	nan
7543	Main_Core	21	1	0	0.545454545455	nan
7544	Main_Core	21	16	5	0.678702057746	0.604479638009
7545	Main_Core	21	0	0	nan	nan
7546	Main_Core	21	0	0	nan	nan
7547	Main_Core	21	2	1	0.585020242915	0.538461538462
7548	Main_Core	21	1	1	0.6	0.9
7549	Main_Core	21	0	0	nan	nan
7550	Main_Core	21	2	2	0.566666666667	0.5
7551	Main_Core	21	0	0	nan	nan
7552	Main_Core	21	1	0	0.75	nan
7553	Main_Core	21	9	2	0.625007842399	0.600313479624
7554	Main_Core	21	0	0	nan	nan
7555	Main_Core	21	11	3	0.89889480642	0.870298235549
7556	Main_Core	21	11	3	0.800854947662	0.841111111111
7557	Main_Core	21	1	1	0.7515625	0.752475247525
7558	Main_Core	21	9	2	0.699399245473	0.742424242424
7559	Main_Core	21	9	3	0.79390704178	0.766131053446
7560	Main_Core	21	1	1	0.826765188834	0.824459234609
7561	Main_Core	21	14	4	0.853287403748	0.831612196601
7562	Main_Core	21	10	4	0.822835252654	0.452403301217
7563	Main_Core	21	0	0	nan	nan
7564	Main_Core	21	5	0	0.615887445887	nan
7565	Main_Core	21	2	0	0.629120879121	nan
7566	Main_Core	21	3	0	0.558974358974	nan
7567	Main_Core	21	0	0	nan	nan
7568	Main_Core	21	2	0	0.536842105263	nan
7569	Main_Core	21	0	0	nan	nan
7570	Main_Core	21	1	1	0.878787878788	0.121212121212
7571	Main_Core	21	6	0	0.618299796609	nan
7572	Main_Core	21	0	0	nan	nan
7573	Main_Core	21	9	3	0.731825269023	0.834675254965
7574	Main_Core	21	0	0	nan	nan
7575	Main_Core	21	5	2	0.909271439932	0.540357142857
7576	Main_Core	21	16	0	0.716472612507	nan
7577	Main_Core	21	0	0	nan	nan
7578	Main_Core	21	3	0	0.65	nan
7579	Main_Core	21	4	1	0.884346632925	0.8203125
7580	Main_Core	21	1	1	0.938536585366	0.936461388074
7581	Main_Core	21	22	4	0.821906059971	0.828380309865
7582	Main_Core	21	14	1	0.798139845746	0.828571428571
7583	Main_Core	21	7	1	0.689780527197	0.923444976077
7584	Main_Core	21	0	0	nan	nan
7585	Main_Core	21	2	1	0.585714285714	0.928571428571
7586	Main_Core	21	13	4	0.674888436826	0.79281788473
7587	Main_Core	21	5	3	0.646666666667	0.544444444444
7588	Main_Core	21	0	0	nan	nan
7589	Main_Core	21	1	1	0.615384615385	0.923076923077
7590	Main_Core	21	0	0	nan	nan
7591	Main_Core	21	2	1	0.796066252588	0.772727272727
7592	Main_Core	21	3	1	0.707070707071	0.681818181818
7593	Main_Core	21	3	2	0.637334887335	0.407051282051
7594	Main_Core	21	9	0	0.555414617489	nan
7595	Main_Core	21	0	0	nan	nan
7596	Main_Core	21	4	1	0.593381847285	0.741573033708
7597	Main_Core	21	3	1	0.843052372464	0.857142857143
7598	Main_Core	21	3	3	0.785174884647	0.784889105183
7599	Main_Core	21	2	2	0.708333333333	0.680555555556
7600	Main_Core	21	11	3	0.808718919827	0.874993475887
7601	Main_Core	21	2	2	0.686536620353	0.684596816284
7602	Main_Core	21	22	7	0.87856435719	0.897838398013
7603	Main_Core	21	7	2	0.714804097076	0.723401341914
7604	Main_Core	21	11	5	0.707408046859	0.636158134941
7605	Main_Core	20	0	0	nan	nan
7606	Main_Core	20	0	0	nan	nan
7607	Main_Core	20	6	0	0.571031746032	nan
7608	Main_Core	20	4	1	0.621212121212	0.909090909091
7609	Main_Core	20	0	0	nan	nan
7610	Main_Core	20	0	0	nan	nan
7611	Main_Core	20	0	0	nan	nan
7612	Main_Core	20	0	0	nan	nan
7613	Main_Core	20	8	1	0.674858101135	0.789473684211
7614	Main_Core	20	0	0	nan	nan
7615	Main_Core	20	15	3	0.677664997181	0.576241789819
7616	Main_Core	20	0	0	nan	nan
7617	Main_Core	20	16	3	0.736164738852	0.699315128355
7618	Main_Core	20	23	2	0.764892421097	0.678137651822
7619	Main_Core	20	2	1	0.80414797879	0.89103101425
7620	Main_Core	20	0	0	nan	nan
7621	Main_Core	20	27	3	0.800124036466	0.740390521854
7622	Main_Core	20	2	1	0.777836593786	0.928896991796
7623	Main_Core	20	45	9	0.834306815728	0.784077110427
7624	Main_Core	20	31	4	0.825786503823	0.848580979255
7625	Main_Core	20	14	1	0.784500533245	0.941504178273
7626	Main_Core	21	0	0	nan	nan
7627	Main_Core	21	10	2	0.559717733247	0.629120879121
7628	Main_Core	21	26	6	0.649534761103	0.741966530202
7629	Main_Core	21	4	1	0.63730788368	0.5625
7630	Main_Core	21	2	1	0.657142857143	0.642857142857
7631	Main_Core	21	11	1	0.597667439512	0.529411764706
7632	Main_Core	21	19	4	0.616139371826	0.744319131161
7633	Main_Core	21	0	0	nan	nan
7634	Main_Core	21	31	9	0.652132466829	0.677374790958
7635	Main_Core	21	11	4	0.662647245802	0.514705882353
7636	Main_Core	21	20	2	0.628180846931	0.37556561086
7637	Main_Core	21	1	0	0.5	nan
7638	Main_Core	21	6	1	0.875416975249	0.908759124088
7639	Main_Core	21	30	4	0.801605159207	0.771118893005
7640	Main_Core	21	8	5	0.748902577944	0.686270947452
7641	Main_Core	21	4	0	0.629901960784	nan
7642	Main_Core	21	29	7	0.806555178384	0.855225298655
7643	Main_Core	21	8	5	0.747111990131	0.65953767254
7644	Main_Core	21	37	11	0.848120145448	0.824473689855
7645	Main_Core	21	27	8	0.832994495258	0.810981974229
7646	Main_Core	21	6	3	0.807720725106	0.499808113812
7647	Main_Core	20	0	0	nan	nan
7648	Main_Core	20	0	0	nan	nan
7649	Main_Core	20	0	0	nan	nan
7650	Main_Core	20	0	0	nan	nan
7651	Main_Core	20	12	2	0.598051948052	0.618181818182
7652	Main_Core	20	0	0	nan	nan
7653	Main_Core	20	6	1	0.664310776942	0.84
7654	Main_Core	20	4	2	0.591666666667	0.55
7655	Main_Core	20	0	0	nan	nan
7656	Main_Core	20	6	1	0.661762360447	0.684210526316
7657	Main_Core	20	9	2	0.662330117232	0.382352941176
7658	Main_Core	20	0	0	nan	nan
7659	Main_Core	20	11	5	0.674795337883	0.692654095131
7660	Main_Core	20	6	2	0.8111703149	0.52380952381
7661	Main_Core	20	2	2	0.844852020028	0.843228413556
7662	Main_Core	20	2	0	0.778656126482	nan
7663	Main_Core	20	6	2	0.809596464987	0.861430921053
7664	Main_Core	20	2	2	0.885161816753	0.883434339317
7665	Main_Core	20	44	15	0.841455702184	0.508993607451
7666	Main_Core	20	8	3	0.760417783737	0.453399739233
7667	Main_Core	20	29	5	0.886286439337	0.903511228924
7668	Main_Core	20	0	0	nan	nan
7669	Main_Core	20	22	7	0.592179033088	0.541601255887
7670	Main_Core	20	3	0	0.642857142857	nan
7671	Main_Core	20	0	0	nan	nan
7672	Main_Core	20	0	0	nan	nan
7673	Main_Core	20	0	0	nan	nan
7674	Main_Core	20	0	0	nan	nan
7675	Main_Core	20	21	9	0.640900191227	0.675177454125
7676	Main_Core	20	14	5	0.672345892903	0.665833333333
7677	Main_Core	20	1	1	0.583333333333	0.583333333333
7678	Main_Core	20	8	3	0.712944271912	0.739682539683
7679	Main_Core	20	8	2	0.635606479434	0.613095238095
7680	Main_Core	20	2	2	0.58537070165	0.496352779521
7681	Main_Core	20	2	0	0.758064516129	nan
7682	Main_Core	20	5	2	0.768685550425	0.69835527718
7683	Main_Core	20	1	1	0.636363636364	0.6
7684	Main_Core	20	30	12	0.795921205357	0.802110681719
7685	Main_Core	20	5	2	0.776492245876	0.729053634029
7686	Main_Core	20	40	17	0.825242937453	0.695319486468
7687	Main_Core	20	26	6	0.820003523062	0.85689850185
7688	Main_Core	20	10	5	0.75955179858	0.74867890965
7689	Main_Core	19	0	0	nan	nan
7690	Main_Core	19	9	3	0.645055480582	0.538461538462
7691	Main_Core	19	0	0	nan	nan
7692	Main_Core	19	0	0	nan	nan
7693	Main_Core	19	8	3	0.654792429792	0.469230769231
7694	Main_Core	19	1	1	0.611111111111	0.611111111111
7695	Main_Core	19	11	4	0.615489056398	0.619376456876
7696	Main_Core	19	1	1	0.75	0.75
7697	Main_Core	19	0	0	nan	nan
7698	Main_Core	19	7	3	0.79211411975	0.629047619048
7699	Main_Core	19	10	3	0.677988184024	0.635517083087
7700	Main_Core	19	1	0	0.5	nan
7701	Main_Core	19	21	11	0.686362602766	0.6492225281
7702	Main_Core	19	5	2	0.633966817496	0.569230769231
7703	Main_Core	19	40	18	0.846564477974	0.683638268642
7704	Main_Core	19	26	6	0.774433289113	0.68684859612
7705	Main_Core	19	0	0	nan	nan
7706	Main_Core	19	2	2	0.677901149557	0.600116317169
7707	Main_Core	19	11	1	0.683342406107	0.851851851852
7708	Main_Core	19	2	2	0.734990572409	0.611762173252
7709	Main_Core	19	75	29	0.848273983741	0.719699055188
7710	Main_Core	19	0	0	nan	nan
7711	Main_Core	19	5	2	0.728398268398	0.752777777778
7712	Main_Core	19	2	0	0.669117647059	nan
7713	Main_Core	19	2	1	0.678571428571	0.714285714286
7714	Main_Core	19	10	2	0.645502765209	0.594230769231
7715	Main_Core	19	0	0	nan	nan
7716	Main_Core	19	1	0	0.636363636364	nan
7717	Main_Core	19	0	0	nan	nan
7718	Main_Core	19	17	2	0.712067110784	0.883631713555
7719	Main_Core	19	1	0	0.809523809524	nan
7720	Main_Core	19	0	0	nan	nan
7721	Main_Core	19	0	0	nan	nan
7722	Main_Core	19	28	7	0.737273069864	0.674496164057
7723	Main_Core	19	3	3	0.864259549285	0.86292180754
7724	Main_Core	19	4	1	0.658386752137	0.636363636364
7725	Main_Core	19	2	1	0.909277644642	0.0944881889764
7726	Main_Core	19	2	2	0.831117242296	0.829346581681
7727	Main_Core	19	10	6	0.707680062591	0.645526502004
7728	Main_Core	19	26	9	0.83150766567	0.882887044404
7729	Main_Core	19	12	4	0.822904377554	0.853523221832
7730	Main_Core	19	6	3	0.829065967324	0.451977609872
7731	Main_Core	21	1	0	0.636363636364	nan
7732	Main_Core	21	1	1	0.636363636364	0.636363636364
7733	Main_Core	21	0	0	nan	nan
7734	Main_Core	21	0	0	nan	nan
7735	Main_Core	21	0	0	nan	nan
7736	Main_Core	21	0	0	nan	nan
7737	Main_Core	21	0	0	nan	nan
7738	Main_Core	21	1	1	0.8	0.2
7739	Main_Core	21	1	1	0.7	0.65
7740	Main_Core	21	0	0	nan	nan
7741	Main_Core	21	3	1	0.732804232804	0.642857142857
7742	Main_Core	21	0	0	nan	nan
7743	Main_Core	21	0	0	nan	nan
7744	Main_Core	21	0	0	nan	nan
7745	Main_Core	21	1	0	0.947461838836	nan
7746	Main_Core	21	0	0	nan	nan
7747	Main_Core	21	0	0	nan	nan
7748	Main_Core	21	0	0	nan	nan
7749	Main_Core	21	8	3	0.855342403952	0.629263191763
7750	Main_Core	21	5	1	0.815949627198	0.827338129496
7751	Main_Core	21	0	0	nan	nan
7752	Main_Core	20	0	0	nan	nan
7753	Main_Core	20	4	2	0.575301659125	0.616666666667
7754	Main_Core	20	5	2	0.640377458799	0.625
7755	Main_Core	20	0	0	nan	nan
7756	Main_Core	20	0	0	nan	nan
7757	Main_Core	20	0	0	nan	nan
7758	Main_Core	20	4	1	0.631847319347	0.692307692308
7759	Main_Core	20	0	0	nan	nan
7760	Main_Core	20	9	5	0.621684950796	0.61923673809
7761	Main_Core	20	6	3	0.605723905724	0.440740740741
7762	Main_Core	20	6	2	0.681841361253	0.521428571429
7763	Main_Core	20	6	2	0.580332964772	0.568181818182
7764	Main_Core	20	14	4	0.874316235484	0.865640326024
7765	Main_Core	20	4	0	0.879088504089	nan
7766	Main_Core	20	2	0	0.728122511835	nan
7767	Main_Core	20	9	3	0.646317181843	0.623015873016
7768	Main_Core	20	0	0	nan	nan
7769	Main_Core	20	2	0	0.745516453711	nan
7770	Main_Core	20	0	0	nan	nan
